Suborder;Superfamily;Family;Constrained within family;Subfamily;Constrained witin subfamily;Genus;Species;Consrained within genus
Caniformia;Musteloidea;Procyonidae;Yes except unplaced species in superfamily;None;NA;Procyon;rexroadensis;Yes
Caniformia;Musteloidea;Procyonidae;Yes except unplaced species in superfamily;None;NA;Protoprocyon;savagei;Yes
Caniformia;Musteloidea;Procyonidae;Yes except unplaced species in superfamily;None;NA;Pseudobassaris;riggsi;Yes
Caniformia;Musteloidea;Procyonidae;Yes except unplaced species in superfamily;None;NA;Stromeriella;depressa;Yes
Caniformia;Musteloidea;Procyonidae;Yes except unplaced species in superfamily;None;NA;Stromeriella;franconica;Yes
Caniformia ;Pinnepedia;Sister to Desmatophocidae and Phocidae;NA;None;NA;Pinnarctidion;bishopi;Yes
Caniformia ;Pinnepedia;Sister to Desmatophocidae and Phocidae;NA;None;NA;Pinnarctidion;rayi;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Africanictis;hyaenoides;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Africanictis;meini;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Africanictis;schmidtkittleri;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Alagtsavbaatar;indigenus;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Anictis;simplicidens;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Asiavorator;gracilis;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Moghradictis;nedjema;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Palaeoprionodon;lamandini;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Shandgolictis;constans;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Shandgolictis;elegans;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Stenogale;brevidens;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Stenogale;intermedia;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Stenogale;julieni;Yes
Feliformia;None;Stenoplesictidae;No;None;NA;Stenoplesictis;cayluxi;Stenoplesictis muhoronii not constrained to be witin genus
Feliformia;None;Stenoplesictidae;No;None;NA;Stenoplesictis;crocheti;Stenoplesictis muhoronii not constrained to be witin genus
Feliformia;None;Stenoplesictidae;No;None;NA;Stenoplesictis;muhoronii;Not constrained to be within genus
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Arikarictis;chapini;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Bathygale;lemanensis;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Brevimalictis;chikasha;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Circamustela;dechaseauxi;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Franconictis;vireti;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Gaillardina;transitoria;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Legionarictis;fortidens;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Luogale;rusingensis;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Matanomictis;maniyarensis;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Mustelavus;priscus;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Mustelictis ;olivieri;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Mustelictis ;piveteaui;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Negodiaetictis;rugatrulleum;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Paragale;huerzeleri;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Paramartes;pococki;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Plesiogale;angustifrons;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Plesiogale;postfelina;Yes
Caniformia;Musteloidea;Unassigned;NA;Outside subfamilies and enforced families;NA;Rhodanictis;depereti;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Sinictis;dolicognathus;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Trochictis;artenensis;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Trochictis;carbonaria;Yes
Caniformia;Musteloidea;Unassigned;NA;Unplaced;NA;Trochictis;narcisoi;Yes
Caniformia ;Pinnepedia;Unassigned within superfamily;NA;None;NA;Necromites;nestoris;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Adelpharctos;ginsburgi;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Adelpharctos;mirus;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Agriarctos;depereti;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Agriarctos;gaali;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Agriarctos;vighi;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Agriotherium;africanum;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Agriotherium;inexpetans;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Agriotherium;insigne;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Agriotherium;myanmarensis;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Agriotherium;schneideri;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Agriotherium;sivalenis;Yes
Caniformia;None;Ursidae;Yes;Ailuropodinae;Yes;Ailurarctos;lufengensis;Yes
Caniformia;None;Ursidae;Yes;Ailuropodinae;Yes;Ailuropoda;melanoleuca;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctodus;pristinus;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctodus;simus;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctotherium;angustidens;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctotherium;bonariense;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctotherium;NorthAmerica;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctotherium;tarijense;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctotherium;vetustum;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Arctotherium;wingei;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Ballusia;elmensis;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Ballusia;hareni;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Ballusia;orientalis;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Cephalogale;geoffroyi;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Cephalogale;gergoviensis;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Cephalogale;ginesticus;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Cephalogale;shareri;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Cyonarctos;dessei;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Dinocyon;thenardi;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Filholictis;filholi;Yes
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Helarctos;malayanus;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Hemicyon;barbouri;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Hemicyon;gargan;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Hemicyon;goeriachensis;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Hemicyon;mayorali;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Hemicyon;sansaniensis;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Hemicyon;stehlini;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Indarctos;anthracitis;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Indarctos;arctoides;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Indarctos;oregonensis;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Indarctos;punjabiensis;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Indarctos;vireti;Yes
Caniformia;None;Ursidae;Yes;Agriotheriinae;Yes;Indarctos;zdanskyi;Yes
Caniformia;None;Ursidae;Yes;Ailuropodinae;Yes;Kretzoiarctos;beatrix;Yes
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Melursus;ursinus;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Phoberocyon;akhmetievi;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Phoberocyon;aurelianensis;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Phoberocyon;hurzeleri;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Phoberocyon;johnhenryi;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Phoberocyon;teilhardi;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Phoberocyon;youngi;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Phoberogale;bonali;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Phoberogale;depereti;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Phoberogale;gracile;Yes
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Phoberogale;minor;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Plionarctos;edensis;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Plionarctos;harroldorum;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Plithocyon;antunesi;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Plithocyon;armagnacensis;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Plithocyon;barstowensis;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Plithocyon;bruneti;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Plithocyon;conquense;Yes
Caniformia;None;Ursidae;Yes;Phoberocyoninae;Yes;Plithocyon;ursinus;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Tremarctos;floridanus;Yes
Caniformia;None;Ursidae;Yes;Tremarctinae;Yes;Tremarctos;ornatus;Yes
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;brevirhinus;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;ehrenbergi;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;intermedius;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;isorei;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;pawniensis;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;primaevus;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;sylvestris;No
Caniformia;None;Ursidae;Yes;Ursinae;No;Ursavus;tedfordi;No
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;americanus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;angustidens;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;arctos;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;boeckhi;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;etruscus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;footei;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;maritimus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;minimus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;namadicus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;spelaeus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Ursinae;Yes;Ursus;thibetanus;Ursus, Helarctos and Melursus combined monophyletic
Caniformia;None;Ursidae;Yes;Hemicyoninae;Yes;Zaragocyon;daamsi;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Bryanictis;microlestes;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Bryanictis;paulus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Didymictis;altidens;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Didymictis;protenus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Didymictis;vancleavae;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Ictidopappus;mustelinus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Intyrictis;vanvaleni;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Pappictidops;acies;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Pappictidops;obtusus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Pappictidops;orientalis;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Pristinictis;connata;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;agastor;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;aprophatos;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;dellensis;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;haydenianus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;laytoni;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;minor;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;paralus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;schaffi;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Protictis;simpsoni;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Raphictis;gausion;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Simpsonictis;jaynanneae;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Simpsonictis;pegus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Simpsonictis;tenuis;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;acutus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;bowni;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;gracilis;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;lutosus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;minutus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;politus;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverravus;sicarius;Yes
Outside Carnivora;None ;Viverravidae;Yes;None;NA;Viverriscus;omnivorus;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Arctictis;binturong;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Arctogalidia;trivirgata;Yes
Feliformia;None ;Viverridae;Yes;Hemigalinae;"Yes (except speces listed as ""Unplaced"")";Chrotogale;owstoni;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Civettictis;civetta;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Civettictis;howelli;Yes
Feliformia;None ;Viverridae;Yes;Hemigalinae;"Yes (except speces listed as ""Unplaced"")";Cynogale;bennettii;Yes
Feliformia;None ;Viverridae;Yes;Hemigalinae;"Yes (except speces listed as ""Unplaced"")";Diplogale;hosei;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Euboictis;aliverensis;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;abyssinica;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;angolensis;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;bourloni;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;cristata;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;genetta;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;johnstoni;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;maculata;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;pardina;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;piscivora;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;poensis;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;servalina;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;thierryi;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;tigrina;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Genetta;victoriae;Yes
Feliformia;None ;Viverridae;Yes;Hemigalinae;"Yes (except speces listed as ""Unplaced"")";Hemigalus;derbyanus;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Hesperoviverra;carpathorum;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Kanuites;lewisae;Yes
Feliformia;None ;Viverridae;Yes;Hemigalinae;"Yes (except speces listed as ""Unplaced"")";Kenyalutra;songhorensis;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Ketketictis;solida;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Kichechia;zamanae;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Legetetia;nandii;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Lophocyon;carpathicus;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Lophocyon;paraskevaidisi;Yes
Feliformia;None ;Viverridae;Yes;Hemigalinae;"Yes (except speces listed as ""Unplaced"")";Macrogalidia;musschenbroekii;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Mioparadoxurus;meini;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Mioprionodon;hodopeus;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Orangictis;gariepensis;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Paguma;larvata;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Paradoxurus;hermaphroditus;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Paradoxurus;jerdoni;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Paradoxurus;zeylonensis;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Poiana;leightoni;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Poiana;richardsonii;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Pseudocivetta;ingens;Yes
Feliformia;None ;Viverridae;Yes;Viverrinae;"Yes (except speces listed as ""Unplaced"")";Sahelictis;korei;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;elegans;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;grandis;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;huaiheensis;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;laugnacensis;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;mutata;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;praecurrens;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;repelini;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;ripoli;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Semigenetta;sansaniensis;Yes
Feliformia;None ;Viverridae;Yes;Paradoxurinae;"Yes (except speces listed as ""Unplaced"")";Tugenictis;ngororaensis;Yes
Feliformia;None ;Viverridae;Yes;Unplaced;"Yes (except speces listed as ""Unplaced"")";Ugandictis;napakensis;Yes
