occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,plant_organ,plant_organ2,abund_value,abund_unit,lng,lat,occurrence_comments,collection_name,collection_subset,collection_aka,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,paleomodel,geoplate,paleoage,paleolng,paleolat,paleomodel2,geoplate2,paleoage2,paleolng2,paleolat2,paleomodel3,geoplate3,paleoage3,paleolng3,paleolat3,cc,protected,formation,stratgroup,member,stratscale,zone,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,assembl_comps,articulated_parts,associated_parts,common_body_parts,rare_body_parts,feed_pred_traces,artifacts,component_comments,pres_mode,preservation_quality,spatial_resolution,temporal_resolution,lagerstatten,concentration,orientation,abund_in_sediment,sorting,fragmentation,bioerosion,encrustation,preservation_comments,collection_type,collection_methods,museum,collection_coverage,collection_size,rock_censused,collectors,collection_dates,collection_comments,taxonomy_comments,taxon_environment,environment_basis,motility,motility_basis,life_habit,life_habit_basis,vision,vision_basis,diet,diet_basis,reproduction,reproduction_basis,ontogeny,ontogeny_basis,ecospace_comments,composition,architecture,thickness,reinforcement,taphonomy_basis,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,primary_name,primary_reso,subgenus_name,subgenus_reso,species_name,species_reso,image_no,formation,stratgroup,member,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,time_bins,time_contain,time_major,time_buffer,time_overlap,research_group,primary_reference,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified
1217273,occ,,,19364,Leptocyon leidyi,,species,300775,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-117.066666,35.049999,"""Hemicyon stratum""",Hemicyon Quarry,,,US,California,San Bernardino,stated in text,minutes,small collection,SW 1/4 Sec 14 T11N R2W (see Woodburne et al. 1990 and Miller 1952),gplates,101,mid,-111.86,39.07,scotese,134,mid,-114.1,35.83,seton,101,mid,-113.61,35.71,US,FED,Barstow,,Upper,,,Barst,6,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,AMNH,some genera,,,,,AMNH collections only; see for L. A. Mus. no. V491 for later Tedford and Shultz collection,"Hemicyon Stratum is about ""3-30"" m below the Hemicyon Tuff and main exposure is in Hemicyon Basin: Woodburne et al. 1990; although not discussed, it seems probable that Hemicyon Quarry is in the Hemicyon Stratum in Hemicyon Basin, and therefore just below the Hemicyon Tuff, which is dated at 14.0 +/- 0.1 Ma by MacFadden et al. 1990 (Ar-Ar)<br>generalized ""Barstow Fauna"" records of Woodburne et al. 1990, unless otherwise stated: Megahippus mckennai Merychippus sumani - type is from ""Barstow"": Merriam 1915d Pliosaccomys sp. ""Miomastodon sp."" Cynarctus galushai Wang et al. 1999: provenance of specimen unknown, but ""preservation suggests Hemicyon Quarry"" ""Tomarctus"" Jakway and Clement 1967: SW 1/4 sec 14 T11N R2W, San Bernardino County, upper Barstow Formation: this is in or near Hemicyon Basin ""Tomarctus"" Jakway and Clement 1967: UCR V-5201, ""Barstow fossil beds"" (no further data) Paratomarctus temerarius Wang et al. 1999: ""First Division"" Aelurodon asthenostylus Wang et al. 1999: ""First Division""; ""Prospect near Chert Ridge""; ""Horizon below Split Ridge"" Miolabis cf. fissidens Protolabis cf. barstowensis ""Protolabis"" cf. inaequidens Aepycamelus alexandrae - type, from ""Fossiliferous Tuff member"": see Davidson 1923",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,leidyi,,1864,Barstow,,Upper,,,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:01,7/26/14 22:01
1217274,occ,,,159094,Leptocyon leidyi,,species,300775,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-115.304443,39.1675,,Tributary of Ellison Creek,,,US,Nevada,White Pine,estimated from map,seconds,,"Tributary of Ellison Creek, about 0.75 mile northeast of Willow Grove",gplates,101,mid,-109.74,43.12,scotese,132,mid,-111.62,39.69,seton,178,mid,-111.58,39.75,US,FED,,,,,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,,,,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,leidyi,,1864,,,,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:13,7/26/14 22:13
1217275,occ,,,18125,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100.800003,42.799999,,Devil's Jump Off,,,US,Nebraska,Cherry,based on political unit,1,,,gplates,101,mid,-94.07,46.05,scotese,101,mid,-97.52,43.38,seton,101,mid,-96.78,42.79,US,,Valentine,,Crookston Bridge,,,ValAH,2,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,78 F:AM specimens: Skinner and Johnson 1984,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Crookston Bridge,,,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:17,7/26/14 22:17
1217276,occ,,,18363,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-99.699997,42.799999,,Schoettger Quarry,,,US,Nebraska,Keya Paha,based on political unit,1,small collection,,gplates,101,mid,-92.91,45.99,scotese,101,mid,-96.41,43.36,seton,101,mid,-95.68,42.75,US,,Valentine,,Crookston Bridge,,,ValAH,2,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,139 F:AM specimens: Skinner and Johnson 1984,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Crookston Bridge,,,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:19,7/26/14 22:19
1217277,occ,,,18266,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100.800003,42.799999,,Mizner Slide (Devil's Gulch),,Meisner Quarry; Meisner Slide; Misner Locality; Mizner Quarry; UNSM Cr-18,US,Nebraska,Cherry,based on political unit,1,,,gplates,101,mid,-94.07,46.05,scotese,101,mid,-97.52,43.38,seton,101,mid,-96.78,42.79,US,,Valentine,Ogallala,Devil's Gulch,bed,,ValAH,3,,bottom to top,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,"although the main collecting locality is in the Devil's Gulch Member, the local section yields fossils from several other units",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,Ogallala,Devil's Gulch,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:20,7/26/14 22:20
1217278,occ,,,18216,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100,42.700001,,Jones Canyon,,,US,Nebraska,Brown,based on political unit,1,,Dutch Creek,gplates,101,mid,-93.24,45.91,scotese,101,mid,-96.71,43.26,seton,101,mid,-95.98,42.66,US,,Valentine,Ogallala,Crookston Bridge,bed,,ValAH,2,,bottom to top,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,Ogallala,Crookston Bridge,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:20,7/26/14 22:20
1217279,occ,,,18155,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100,42.700001,,Fairfield Falls Quarry,,FFQ; Fairfield Creek Falls Quarry,US,Nebraska,Brown,based on political unit,1,small collection,,gplates,101,mid,-93.24,45.91,scotese,101,mid,-96.71,43.26,seton,101,mid,-95.98,42.66,US,,Valentine,,Devil's Gulch,,,ValAH,3,,bottom to top,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,"general Fairfield Creek records, stratigraphic position unclear: Cranioceras ""mefferdi"" Frick 1937: ""Fairfield Creek, 1929"" Ramoceros ""hitchockensis"" Frick 1937: ""Fairfield Creek"" ""Meryceros warreni johnsoni"" Frick 1937: ""Fairfield Creek, 45 feet above Brule... 1930""<br>53 F:AM specimens: Skinner and Johnson 1984",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Devil's Gulch,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:20,7/26/14 22:20
1217280,occ,,,18337,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100,42.700001,,Rattlesnake Gulch Quarry,,Rattlesnake Canyon Quarry,US,Nebraska,Brown,based on political unit,1,small collection,,gplates,101,mid,-93.24,45.91,scotese,101,mid,-96.71,43.26,seton,101,mid,-95.98,42.66,US,,Valentine,Ogallala,Devil's Gulch,bed,,ValAH,3,,bottom to top,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,see Skinner and Johnson 1984 p. 284,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,Ogallala,Devil's Gulch,,not reported,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:23,7/26/14 22:23
1217281,occ,,,18077,Leptocyon vafer,,species,44886,Barstovian,Clarendonian,16.3,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100.800003,42.799999,,Burge Quarry,,UCMP V-3312,US,Nebraska,Cherry,based on political unit,1,small collection,,gplates,101,mid,-95.57,45.5,scotese,101,mid,-98.16,43.26,seton,101,mid,-97.66,42.74,US,,Valentine,,Burge,group of beds,,ValAH,4,,bottom to top,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,UCMP,,,,,,,"see Wade Quarry for discussion of Davis Ash<br>ignore list of Voorhies 1990, which is a composite<br>originally described by Stirton and McGrew 1935<br>3000 F:AM specimens, 23 UNSM specimens, 52 post-McGrew UCMP specimens: Skinner and Johnson 1984; because Webb's material is from the UCMP, these figures are not useable<br>""Ustatochoerus major"" Schultz and Falkenbach 1941: ""N. and E. of Burge Post Office""",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Burge,,not reported,,,,,,,,,,-,-,-,"Langhian, Serravallian, Tortonian","Burdigalian, Langhian, Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:24,7/26/14 22:24
1217282,occ,,,18242,Leptocyon vafer,,species,44886,Clarendonian,,12.5,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100,42.700001,,Lucht Quarry,,,US,Nebraska,Brown,based on political unit,1,small collection,N side of Bone Creek,gplates,101,mid,-94.74,45.36,scotese,101,mid,-97.36,43.15,seton,101,mid,-96.86,42.61,US,,Valentine,,Burge,,,ValAH,4,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,"736 F:AM specimens: Skinner and Johnson 1984<br>may include Cosoryx furcatus Frick 1937 from ""Above Devil's Gulch, talus slope""",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Burge,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:24,7/26/14 22:24
1217283,occ,,,18217,Leptocyon vafer,,species,44886,Clarendonian,,12.5,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100,42.700001,,June Quarry,,,US,Nebraska,Brown,based on political unit,1,small collection,,gplates,101,mid,-94.74,45.36,scotese,101,mid,-97.36,43.15,seton,101,mid,-96.86,42.61,US,,Valentine,,Burge,,,ValAH,4,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,"793 F:AM specimens and ""Small collections in USNM and UNSM"": Skinner and Johnson 1984",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Burge,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:25,7/26/14 22:25
1217284,occ,,,18260,Leptocyon vafer,,species,44886,Clarendonian,,12.5,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100.800003,42.799999,,Midway Quarry,,,US,Nebraska,Cherry,based on political unit,1,small collection,,gplates,101,mid,-95.57,45.5,scotese,101,mid,-98.16,43.26,seton,101,mid,-97.66,42.74,US,,Valentine,,Burge,,,ValAH,4,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,737 F:AM specimens: Skinner and Johnson 1984,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,,Burge,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:25,7/26/14 22:25
1217285,occ,,,18378,Leptocyon vafer,,species,44886,Clarendonian,,12.5,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-100.800003,42.799999,"""south side of Snake Den Canyon, east side of Snake River""",Snake River (Near Clifford Creek),,,US,Nebraska,Cherry,based on political unit,1,,5 mi below mouth of Clifford Creek,gplates,101,mid,-95.57,45.5,scotese,101,mid,-98.16,43.26,seton,101,mid,-97.66,42.74,US,,Ash Hollow,,Merritt Dam,,,ValAH,6,,bottom to top,,,,,,,,,,,,,,,,,terrestrial indet.,,,,,,,,,,,body,,,,,,,,,,,,,,,,some genera,,,,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Ash Hollow,,Merritt Dam,,,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:27,7/26/14 22:27
1217286,occ,,,18306,Leptocyon vafer,,species,44886,Barstovian,Clarendonian,16.3,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-102.5,42.700001,,Paleo Quarry,,Paleo Channel Quarry,US,Nebraska,Sheridan,based on political unit,1,small collection,,gplates,101,mid,-96.86,45.66,scotese,101,mid,-99.66,43.22,seton,101,mid,-99.07,42.72,US,,Valentine,Ogallala,,group of beds,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,some genera,,,,,,"see Skinner and Johnson 1984 for locality data: possibly in the Burge Member, but stratigraphic data are ambivalent",terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Valentine,Ogallala,,,not reported,,,,,,,,,,-,-,-,"Langhian, Serravallian, Tortonian","Burdigalian, Langhian, Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:28,7/26/14 22:28
1217287,occ,,,110829,Leptocyon vafer,,species,44886,Late Clarendonian,,12.5,9.4,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-99.533333,39.950001,,Selby Ranch Quarry,,,US,Kansas,Phillips,based on nearby landmark,minutes,small collection,"""Phillips County"" (presumably from somewhere near the Republican River, i.e., in the northwestern part of the county near Long Island; coordinate based on Long Island)",gplates,101,mid,-94.48,42.6,scotese,101,mid,-96.94,40.4,seton,101,mid,-96.56,39.85,US,,Ogallala,,,,,,,,,,,,,apparently from the Republican River Beds = Ogallala Formation,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,survey of museum collection,AMNH,,,,J. Blick,,,,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Ogallala,,,,not reported,,,,,,,,,,Tortonian,-,Tortonian,"Serravallian, Tortonian","Serravallian, Tortonian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:28,7/26/14 22:28
1217288,occ,,,19535,Leptocyon vafer,,species,44886,Barstovian,,16.3,12.5,Tedford et al.,2009,52058,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,,,,,-106.199997,35.5,,Santa Cruz,,,US,New Mexico,Santa Fe,based on political unit,1,,"Central Espanola Basin, Rio Arriba and",gplates,101,mid,-100.42,39.05,scotese,101,mid,-103.13,36.15,seton,101,mid,-102.67,35.72,US,,Tesuque,,lower Pojoaque,,,Espan,3,,bottom to top,,,,,"FT on zircon dates, in Ma:\nblue-gray ash: 9.4 +/- 0.9\n""probably"" light blue or white ash: 11.4 +/- 1.1\nthese dates are rejected on biochronological grounds by Tedford; this can be justified by paleomag (see Barghoorn 1981), so the date should not be used in calibration",,,,,,,,,,,,terrestrial indet.,,,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,see also Tedford 1981\nincludes Jacona Microfossil Quarry,terrestrial,Eutheria,actively mobile,Osteichthyes,ground dwelling,Canidae,,,"carnivore, omnivore",Canidae,viviparous,Theria,,,,phosphatic,,,,Vertebrata,Chordata,33815,Mammalia,36651,Carnivora,36905,Canidae,41189,Leptocyon,41218,,Leptocyon,,,,vafer,,1864,Tesuque,,lower Pojoaque,,,,,,,,,,,,Langhian,-,Langhian,"Burdigalian, Langhian, Serravallian","Burdigalian, Langhian, Serravallian",vertebrate,"R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218",561,561,0,J. Marcot,J. Marcot,,7/26/14 22:30,7/26/14 22:30
